fecha,tweet,candidato,retweets,replies,likes,quotes,impresiones,valencia,emocion,postura,tono,amabilidad,legibilidad,controversialidad,informatividad,sensitivo
2023-05-17,"[@ZuryxGuate] “Es una mujer con mucho resentimiento y mucho dolor, tiene mucha  obsesión por el poder. En la visión de ella no está impulsar  transformaciones para que el país avance, sino el poder para ella  misma”, advierte [-Alfonso-] Portillo"" 

https://t.co/At0Pr5G69k",zury rios,6,0,3,0,31,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.9,False
2023-05-17,"Zury Ríos (@ZuryxGuate) : una candidata que se rodeó de aliados cuestionados y perseguidos por la justicia

https://t.co/At0Pr5G69k",zury rios,1,0,1,0,26,negativo,desilusión,desaprobación,informativo,0.5,1.0,0.8,0.9,False
2023-05-17,"Alguien que me explique por qué Zury Ríos, es tan retrasada mental de tener en su partido político a Sandra jovel, y al Arzu? Aparte de ser hija de un genocida?",zury rios,0,0,3,0,302,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-18,"Efectivamente, usted ZURY RÍOS es hija de un genocida, usted no merece respeto, ni mucho menos el voto de los verdaderos guatemaltecos de corazón. #WeDoNotForget #NeverAgain #ZuryNoTeToca https://t.co/yGU3YbiULq",zury rios,0,0,3,0,168,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-18,"“No es agresividad, es carácter”: candidata guatemalteca responde a AMLO en disputa por oferta de asilo a ... - LatinUs https://t.co/GFt45FaqbH",zury rios,0,0,0,0,0,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.9,False
2023-05-18,Me haré una playera con una imagen que le va gustar a Zury Ríos. https://t.co/BNPEI2HFQO,zury rios,0,0,0,0,47,neutro,otro,indiferencia,humorístico,0.8,1.0,0.2,0.3,False
2023-05-18,"Analicen este video y la misoginia de @lopezobrador_ 

Aquí se refiere a Zury Ríos, candidata a Presidencia de Guatemala, como "" la hija de""

https://t.co/2o0yU7aX6G",zury rios,4,6,12,0,763,negativo,enojo,desaprobación,informativo,0.8,0.9,0.7,0.9,False
2023-05-18,"1- Hablando de 'opiniones informadas'. A buen árbol se arriman opositores y críticos de AMLO que se apoyan en la opinión ""imperdible"" de Zury Ríos Sosa, hija del dictador y genocida Efraín Ríos Montt. https://t.co/1wgIbxIVzF",zury rios,73,4,154,4,9571,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-18,"RESPONDE A LA HIJA DEL GOLPISTA Y DICTADOR CENTROAMERICANO. AMLO criticó la “agresiva” respuesta de Zury Ríos, candidata presidencial en Guatemala, ante la intención de dar asilo político a César Montes.",zury rios,0,0,0,0,54,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.9,False
2023-05-18,"Hoy vi de frente a Zury Ríos y yo sí le doy por donde quiera, excepto mi voto por corrupta",zury rios,0,1,3,0,115,negativo,disgusto,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-18,¿Desde cuándo Zury Ríos es la vocera del ejército asesino? ¿Qué no es el Ministerio de Relaciones Exteriores a quién le compete contestarle a un presidente de otro país? Qué se puede esperar de ella si se saltó el 186 Constitucional. #NoTeTocaZury y no vas a levantar encuestas. https://t.co/6y8ut62Vmh,zury rios,3,1,2,0,200,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-18,"Zury Ríos llama ""carácter"" a asesinar, desaparecer y violar a mujeres indígenas.

Defiende a su padre a capa y espada y lxs que la defienden a ella les hace falta memoria histórica.

¡Nunca más Ríos de sangre!",zury rios,0,0,2,0,254,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-19,"Aplausos para Zury Ríos por responderle a AMLO, aquí en Guatemala que no venga con su injerencia. https://t.co/hg1K7A7PPd",zury rios,0,0,0,0,48,positivo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.8,False
2023-05-19,Corte de Constitucionalidad dejó en firme la candidatura de Zury Ríos tras denegar una apelación planteada por el partido CABAL.,zury rios,2,0,5,0,436,neutro,otro,indiferencia,informativo,0.8,1.0,0.5,1.0,False
2023-05-19,"Zury Rios de Sangre tiene razón, en su gobierno no habrá abrazos para delincuentes, pero si para militares racistas y genocidas https://t.co/zlRKshHi7r",zury rios,0,0,0,0,25,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-19,Necesitamos con urgencia un gobierno de Zury Rios 🇬🇹❤️✊🏼 #ZuryPresidente https://t.co/brCGCi0d9H,zury rios,0,0,1,0,49,positivo,esperanza,aprobación,informativo,1.0,1.0,0.5,0.8,False
2023-05-19,"No dudo que Zury Rios es la mejor candidata y la única opción.

Ya hay que dejar atrás  toda la división ideológica y centrarnos en reparar nuestra nación https://t.co/QwtuU9UXVY",zury rios,0,0,0,0,27,positivo,esperanza,aprobación,asertivo,0.8,1.0,0.4,0.9,False
2023-05-19,Me gustan las propuestas de la candidata Zury Ríos ❤️🇬🇹👏🏼✊🏼 https://t.co/0aJKGjr4Rh,zury rios,0,0,0,0,24,positivo,felicidad,aprobación,informativo,1.0,1.0,0.2,0.8,False
2023-05-19,"Creo firmemente que Zury Rios ganará la presidencia.

A 33 días de las elecciones 

🇬🇹❤️👏🏼",zury rios,0,1,4,0,140,positivo,esperanza,aprobación,asertivo,0.8,1.0,0.3,0.8,False
2023-05-19,Si me siento bien zury ríos ahorita 😞 siento que ya no doy,zury rios,0,0,5,0,190,positivo,felicidad,aprobación,humorístico,0.8,0.9,0.2,0.4,False
2023-05-19,Vale la pena ver y compartir este vídeo para que mucha más gente se entere de la calaña de Zury Ríos https://t.co/H15bf3SVCB,zury rios,0,0,0,0,118,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-19,"#Increible 
A pesar de tener prohibición constituciónal la @CC_Guatemala rechazó la apelación presentada en contra de la candidatura y confirma la participación de Zury Ríos. 
Con esta acción se beneficia a Ríos, violando así la Constitución Política de la República de Guatemala https://t.co/EhQ3jDEUFF",zury rios,0,0,0,0,62,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.9,False
2023-05-20,"LA SANDRA TORRESSE ALEGRA, EDMOND MULLET SE ALEGRA, PORQUE QUITAN A PINEDA, PERO NO SABEN, SANDRA Y MULLET QUE YA ESTÁ ARREGLADO Q GANE ZURY RIOS. https://t.co/BvJEVnmfkq",zury rios,0,0,0,0,16,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.9,False
2023-05-20,"La Corte de Guatemala confirma la candidatura de Zury Ríos, hija del dictador Ríos Montt https://t.co/ufZ6WVEU8E https://t.co/WASIZzaYYU",zury rios,0,0,0,0,83,negativo,desilusión,desaprobación,informativo,0.5,1.0,0.8,0.9,False
2023-05-20,"El fraude va como lo han planificado. 
Se los he dicho, Zury Ríos no es lo peor que puede pasar en #Guatemala lo peor que puede pasar es que el partido de Giammattei siga en el poder...
#GuatemalaEnDictadura",zury rios,0,0,4,0,187,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-20,"La segunda vuelta electoral será entre Zury Ríos y Meme conde.

Guarden este tweet 👇",zury rios,0,1,1,0,148,neutro,otro,indefinido,informativo,1.0,1.0,0.5,1.0,False
2023-05-20,zury rios… ríos de sangre,zury rios,0,0,0,0,26,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.9,0.8,False
2023-05-20,"Dejando de lado lo político y lo pura mierda que es la doña, cuando envejezca quiero verme como la Zury Ríos.😮‍💨",zury rios,0,0,1,0,530,negativo,disgusto,desaprobación,humorístico,0.5,1.0,0.8,0.6,False
2023-05-20,"Maldita zury ríos, mil veces maldita.",zury rios,0,0,1,0,60,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.2,False
2023-05-20,"Estamos en asamble permanete 
Para salir a manifestar ya 
No ahy elecciones sin Candidatos

La jugada de Zury Rios es que ella sea la unica candidata.

Vamos a salir a nivel nacional a manifestar con todo. https://t.co/FZyHQBjBvb",zury rios,46,32,173,3,7948,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.8,False
2023-05-20,"Si dejan a @ZuryxGuate Zury Rios como unica candidata, quememos los centros de votacion y el @TSEGuatemala el @CongresoGuate",zury rios,0,0,0,0,25,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-21,"Es un sueño nada más: soñé que Zury Ríos quedo de presidente. 
No tengo intención de votar por ella.",zury rios,0,0,0,0,62,negativo,desilusión,desaprobación,humorístico,0.8,1.0,0.3,0.6,False
2023-05-21,"Mientras en Uruguay el pueblo sale a manifestar con la consigna ¿Dónde están las personas desaparecidas? Durante el terrorismo de estado acá en Guatemala tenemos a la hija del genocida para Presidente Zury Ríos.

Necesitamos… https://t.co/smGr9mxlWs",zury rios,0,0,0,0,40,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-21,"Habló Zury Ríos antes que @AlianzaFC_sv 

Qué impotencia. https://t.co/BkMi3OJXN3",zury rios,1,1,7,0,593,negativo,enojo,desaprobación,pasivo,0.5,1.0,0.3,0.5,False
2023-05-21,"#AlChile | #Video

Ella es Zury Ríos, la hija del dictador guatemalteco que usa a @lopezobrador_ para su campaña 😑😒

https://t.co/PmVhkVgBAb",zury rios,6,0,7,0,211,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.9,False
2023-05-21,"Ella es Zury Ríos, la hija del dictador guatemalteco que usa a AMLO para... https://t.co/X1H4yqusbi a través de @YouTube",zury rios,0,0,0,0,23,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.9,False
2023-05-21,"Creo que hay tuiteras enamoradas de Zury Rios.
La bañada que le dan ya no parece de solo admiración.😅 https://t.co/T6pauaL28o",zury rios,0,1,3,1,240,negativo,disgusto,desaprobación,agresivo,0.2,0.9,0.8,0.7,False
2023-05-21,"Los corruptos de mi Wuate be like, las elecciones se ganan en las urnas, y son libres de elegir a quien quieran de las 2 opciones que dejamos inscribir, en este lado está zury ríos y de este otro zury ríos, variedad hay, elijan, escojan y nada de quejarse después",zury rios,4,0,6,0,373,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.8,False
2023-05-21,"El autoritarismo en Guatemala, quieren que Zury Ríos, la hija del dictador, se haga con la presidencia https://t.co/GX7w12oayo",zury rios,0,0,1,0,80,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-21,"La candidata de la coalición Valor-Unionista indicó que en estos casos existen recursos para apelar
https://t.co/GbxggKOeiU",zury rios,0,0,1,0,223,neutro,otro,indiferencia,informativo,0.8,1.0,0.2,0.8,False
2023-05-22,"La presidenciable Zury Ríos se pronunció respecto al amparo provisional, que deja en suspenso la participación de Carlos Pineda en las elecciones generales.
https://t.co/1z1tjxP8fh",zury rios,0,0,1,0,385,neutro,otro,información,informativo,0.8,1.0,0.2,0.9,False
2023-05-22,"La presidenciable Zury Ríos se pronunció respecto al amparo provisional, que deja en suspenso la participación de Carlos Pineda en las elecciones generales.
https://t.co/NAxMec41Uy",zury rios,0,1,7,0,4977,neutro,otro,información,informativo,0.8,1.0,0.2,0.9,False
2023-05-22,"Sí, no más sangre 🩸, fuera fuera zury ríos https://t.co/YrD103oOB9",zury rios,0,0,1,0,27,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.5,False
2023-05-22,"En @Guatevision_tv últimamente solo hablan de Conde, Zury Ríos, Sandra Torres, Mulet y Carlos Pineda.
Más candidatos no existen para ellos... https://t.co/Q5HQ0ORXhN",zury rios,0,0,1,0,351,negativo,desilusión,desaprobación,informativo,0.5,1.0,0.3,0.8,False
2023-05-19,Si gana Manuel conde es un fraude un robo https://t.co/SLDHfr9Y4y,manuel conde,0,0,0,0,22,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.9,0.7,False
2023-05-19,"“Corrupción es haber vendido niños guatemaltecos en Europa”. 😳 “Se le olvidó tomarse Sukrol y por eso ha perdido la memoria”, criticó Sandra Torres al escuchar la propuesta del candidato de VAMOS. #Foropresidenciables ►https://t.co/dYTUSuVweM",manuel conde,0,0,2,0,2131,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-19,"“Corrupción es haber vendido niños guatemaltecos en Europa”. 😳 “Se le olvidó tomarse Sukrol y por eso ha perdido la memoria”, criticó Sandra Torres al escuchar la propuesta del candidato de VAMOS. #Foropresidenciables ►https://t.co/9YXEIlbwMw",manuel conde,0,0,3,0,2898,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-19,"#ForoPresidenciables Manuel conde, plan 2.0 porque no dice que giamatei hizo el plan 1.0 cree que somos tan tontos, que podemos creen su sarta de mentiras.  Usted solo es el seguimiento, de los hueveos de giamateo",manuel conde,0,0,0,0,33,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.8,False
2023-05-19,"😂😂😂😂😂 Manuel ""cantinflas"" Conde habla de transparencia.. Really Nigga? REAAAAALLY? VAMOS ES LA CORRUPCION ANDANDO! https://t.co/sC7bbnPLIb",manuel conde,7,2,15,1,642,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.7,False
2023-05-19,"Manuel Conde si que es descarado, el gobierno de VAMOS ha tenido DESTRUÍDA la infraestructura del país…",manuel conde,0,0,1,0,136,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-19,"Manuel ""cantinflas"" Conde empieza con un discurso ""nacionalista""  donde dice que NO se va a poner de alfombra para empresas extranjeras y termina diciendo que va abrir el mercado a las empresas extranjeras. 

#ForoPresidenciables https://t.co/CnF5dY7QTp",manuel conde,5,2,6,1,225,negativo,enojo,desaprobación,irónico,0.2,0.8,0.7,0.9,False
2023-05-19,"Manuel Conde: “Guatemala va para delante, aunque no lo crean”. 

JAJAJAJAJJAJA Neta, neta quisiera ir fuera real 🫠
#ForoPresidenciables2023",manuel conde,0,0,1,0,70,negativo,risa,desaprobación,humorístico,0.8,1.0,0.5,0.7,False
2023-05-19,Manuel Conde da lastima.,manuel conde,0,0,0,0,197,negativo,tristeza,desaprobación,agresivo,0.2,1.0,0.8,0.2,False
2023-05-20,Meme Con presidente https://t.co/M8kbt6UQFp,manuel conde,0,0,0,0,1,neutro,otro,indiferencia,humorístico,0.8,1.0,0.2,0.2,False
2023-05-22,"Films Showing on Cinematheque Centres nationwide on May 26, 2023 (Free Admission)

• ‘Genghis Khan’ dir. Manuel Conde (2:00PM)
• ‘Mababangong Bangungot’ dir. Kidlat Tahimik (4:00PM)
• ‘Himala’ dir. Ishmael Bernal (6:00PM) https://t.co/8jrKB81Hv8",manuel conde,5,1,41,4,4483,neutro,otro,otro,informativo,1.0,1.0,0.0,1.0,False
2023-05-22,"📽️ ""Genghis Khan"" (1950), directed by Manuel Conde, will be screened at Cinematheque Centres nationwide! 🎞️

May 26, 2023 | 2:00 PM

Admission is FREE! Join us in celebrating the brilliance of Philippine cinema!

#FDCP #PFA #PamanangPelikula https://t.co/WbcXHsN5qF",manuel conde,1,0,2,0,273,neutro,otro,otro,informativo,1.0,1.0,0.0,1.0,False
2023-05-22,"Todo está planeado desde hace meses o años, no esperaban que Pineda llegara lejos y ahora lo quieren sacar.

¿Sandra, Mulet, Manuel Conde, Zury? Se soplaron las leyes. https://t.co/jecBEt4Ahn",manuel conde,0,0,0,0,263,negativo,enojo,desaprobación,escéptico,0.5,0.8,0.7,0.9,False
2023-05-17,"Muchá ya sin casacas, quien anda asesorando tan mal a Don Carlos Pineda?",carlos pineda,2,12,18,0,2099,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.8,False
2023-05-17,Siempre queriéndose aprovechar del pueblo y del país ese Carlos Pineda #CarlosPinedaPayaso #CarlosPinedaNarco https://t.co/MDCrXlhkSR,carlos pineda,0,0,0,0,12,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-17,Sala Sexta recibe informe circunstanciado por el «caso Carlos Pineda» https://t.co/cvxnuuFx6F https://t.co/oRzB2aG8Qd,carlos pineda,0,0,0,0,76,neutro,otro,indiferencia,informativo,1.0,1.0,0.0,1.0,True
2023-05-17,"No apoyaré a Carlos Pineda, porque los corruptos merecen cárcel, no poder #CarlosPinedaPayaso #CarlosPinedaNarco https://t.co/MRFHvDT8lM",carlos pineda,0,0,0,0,14,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-17,"Tanto que habla Carlos Pineda, pero que sepa que no nos engaña, es un corrupto y lo sabemos #CarlosPinedaPayaso #CarlosPinedaNarco https://t.co/EvYPC9IBWv",carlos pineda,0,0,0,0,10,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
2023-05-17,"#LigaPromerica Los réferis que impartirán justicia este jueves están totalmente definidos

Árbitro central: Adrián Chinchilla
Asistentes: William Chow y Carlos Fernández 
Cuarto árbitro: Benjamín Pineda https://t.co/lqCNj00KxY",carlos pineda,0,0,0,0,22,neutro,otro,indiferencia,informativo,1.0,1.0,0.0,1.0,False
2023-05-17,El Registrador de Ciudadanos solicitó una licencia de tres días mientras su dependencia elaboraba el informe requerido para analizar el caso. https://t.co/MUIFPwVOIv,carlos pineda,5,2,12,0,12294,neutro,indiferencia,información,informativo,0.8,1.0,0.2,0.9,False
2023-05-17,"Por nada del mundo pensaría en darle el voto a Carlos Pineda, yo amo a mi país y no le haría eso #CarlosPinedaPayaso #CarlosPinedaNarco https://t.co/3MmwuwwAhY",carlos pineda,0,0,0,0,12,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.8,False
2023-05-17,"Que aprenda a respetar Carlos Pineda, por eso hoy nadie lo apoya y nadie lo apoyará #CarlosPinedaPayaso #CarlosPinedaNarco https://t.co/0P6LZbRyiZ",carlos pineda,0,0,0,0,10,negativo,enojo,desaprobación,agresivo,0.2,1.0,0.8,0.8,False
2023-05-18,Lo chistoso es que si Carlos Pineda viviera en el salvador estuviera preso por la persona que atropelló en el estor https://t.co/bOsQrh8FB9,carlos pineda,0,0,0,0,97,negativo,disgusto,desaprobación,irónico,0.5,0.8,0.7,0.8,False
2023-05-18,"👤ELECCIONES 2023 ⎢La otra denuncia que pone en vilo la candidatura de Carlos Pineda

Un amparo pone en riesgo la continuidad de Pineda; pero hay otro proceso que está pendiente de resolverse. Estos son los detalles:

https://t.co/rTmFxmdhUm https://t.co/NyMDhURL6W",carlos pineda,2,13,44,4,23964,negativo,preocupación,desconfianza,informativo,0.5,1.0,0.3,0.8,False
2023-05-18,"Carlos ""el loco"" pineda en campaña https://t.co/z8JLnf7wo3",carlos pineda,0,0,0,0,7,neutro,otro,indiferencia,informativo,0.5,1.0,0.2,0.6,False
2023-05-18,Carlos Pineda fue multado después de que entrara en la reunión con aires de superioridad como si fuera el que les da atol en dedo a los magistrados,carlos pineda,0,0,0,0,54,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.7,0.9,False
2023-05-18,"Çarlos ""el loco"" pineda en campaña https://t.co/Xq7rIrtbUK",carlos pineda,1,0,0,0,9,neutro,otro,indiferencia,informativo,0.5,1.0,0.2,0.5,False
2023-05-18,"Guatemala merece un presidente culto integro con un plan de gobierno que ayude a toda la sociedad guatemalteca no un narco Como Carlos Pineda 
#CarlosPinedaPayaso #CarlosPinedaNarco https://t.co/5jdCKLHOlA",carlos pineda,0,0,0,0,13,negativo,enojo,desaprobación,agresivo,0.2,0.9,0.8,0.9,False
2023-05-18,"#Elecciones2023 🗳 El TSE acuerda sancionar a Carlos Pineda por irrumpir reunión con fiscales 

 👉🏽La sanción directa para Pineda es de US$5 mil, aunque está pendiente de ser notificada.

📌Isela Espinoza nos cuenta los detalles de esta sanción 

https://t.co/aQyZCZdvso",carlos pineda,1,4,4,1,1403,negativo,enojo,desaprobación,informativo,0.5,1.0,0.7,0.9,False
2023-05-18,"VOS EDMOND. NO CAIGAS EN LA TRAMPA. EL JUEPUTA DE CÁRLOS PINEDA TIENE LOS DEFECTOS DE HDP. ESA ""ENCUESTA""SON BULLSHITT. ESTE DE LOS 19 NO LLEGA NI A 20. ES UN FARSANTE QUE LOS CHINOS INVENTARON LA POLNORA Y COMO EL NO HAY COCHE NI NARCO BUENO",carlos pineda,0,0,0,0,63,negativo,enojo,desaprobación,agresivo,0.2,0.8,0.9,0.8,False
